,from_status,to_status,key,to_date,issue_type,project_key,parent_key,version,from_date,event_type,control_date
486,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-10 14:56:58-08:00,status_change,2020-11-11 12:00:48-08:00
487,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
488,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
489,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
490,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
491,In Progress,Resolved,CART-924,2020-11-20 11:10:14-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:10:14-08:00,status_change,2020-11-20 11:10:14-08:00
492,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
493,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
494,Open,In Progress,CART-924,2020-11-11 12:00:48-08:00,Story,CART,CART-415,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-11 12:00:48-08:00,status_change,2020-11-11 12:00:48-08:00
495,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
496,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
497,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
498,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
499,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
500,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
501,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
502,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
503,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
504,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
505,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
506,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
507,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
508,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2022-01-04 07:29:34.734000-08:00,status_change,2022-01-04 07:29:34.734000-08:00
509,To Do,Resolved,CART-914,2022-01-04 07:29:34.734000-08:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2022-01-04 07:29:34.734000-08:00
510,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
511,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-09-29 19:49:14-07:00,status_change,2020-10-06 06:21:00-07:00
512,Open,To Do,CART-914,2020-10-06 06:21:00-07:00,Story,CART,CART-647,"2.2 Community Release,2.2 Community Release,2.2 Community Release",2020-10-06 06:21:00-07:00,status_change,2020-10-06 06:21:00-07:00
513,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
514,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:03:26-08:00
515,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
516,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-02-23 11:01:20-08:00
517,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
518,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
519,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
520,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
521,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2021-01-04 10:28:17-08:00
522,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
523,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
524,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-09-16 10:52:42-07:00,status_change,2020-12-22 08:59:44-08:00
525,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
526,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
527,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
528,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
529,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
530,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
531,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
532,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
533,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
534,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
535,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
536,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
537,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
538,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
539,To Do,Resolved,CART-912,2021-02-23 11:03:26-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:03:26-08:00,status_change,2021-02-23 11:03:26-08:00
540,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
541,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
542,In Progress,To Do,CART-912,2021-02-23 11:01:20-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-02-23 11:01:20-08:00,status_change,2021-02-23 11:01:20-08:00
543,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
544,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
545,To Do,In Progress,CART-912,2021-01-04 10:28:17-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2021-01-04 10:28:17-08:00,status_change,2021-01-04 10:28:17-08:00
546,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
547,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
548,Open,To Do,CART-912,2020-12-22 08:59:44-08:00,Story,CART,CART-647,"2.0 Community Release,2.0 Community Release,2.0 Community Release",2020-12-22 08:59:44-08:00,status_change,2020-12-22 08:59:44-08:00
549,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
550,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
551,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
552,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
553,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
554,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
555,Open,In Progress,CART-906,2020-11-20 11:17:59-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:17:59-08:00,status_change,2020-11-20 11:17:59-08:00
556,Open,In Progress,CART-906,2020-11-20 11:17:59-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:17:59-08:00,status_change,2020-11-20 11:17:59-08:00
557,Open,In Progress,CART-906,2020-11-20 11:17:59-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-07-08 20:00:32-07:00,status_change,2020-11-20 11:17:59-08:00
558,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
559,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-02-09 06:40:22-08:00
560,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
561,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:17:59-08:00,status_change,2021-01-05 13:33:40-08:00
562,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
563,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
564,Open,In Progress,CART-906,2020-11-20 11:17:59-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:17:59-08:00,status_change,2020-11-20 11:17:59-08:00
565,Open,In Progress,CART-906,2020-11-20 11:17:59-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:17:59-08:00,status_change,2020-11-20 11:17:59-08:00
566,Open,In Progress,CART-906,2020-11-20 11:17:59-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2020-11-20 11:17:59-08:00,status_change,2020-11-20 11:17:59-08:00
567,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
568,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
569,In Review,Resolved,CART-906,2021-02-09 06:40:22-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-02-09 06:40:22-08:00,status_change,2021-02-09 06:40:22-08:00
570,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
571,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
572,In Progress,In Review,CART-906,2021-01-05 13:33:40-08:00,Story,CART,CART-647,"1.2 Community Release,1.2 Community Release,1.2 Community Release",2021-01-05 13:33:40-08:00,status_change,2021-01-05 13:33:40-08:00
